mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar13,mvar14,mvar15,mvar17,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar31,party_voted_pastCentaur,party_voted_pastCosmos,party_voted_pastEbony,party_voted_pastOdyssey,actual_vote
0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,7,0,1,0,0,Cosmos
0,21,0,0,0,0,18,0,0,0,0,0,0,1,0,3,0,0,0,4,6,0,0,1,0,Ebony
0,2,10,0,0,0,0,2,0,0,2,0,0,0,0,15,15,0,0,4,4,0,0,0,0,Tokugawa
2,2,0,0,4,1,1,0,0,0,0,0,2,1,15,15,0,0,15,1,8,0,1,0,0,Cosmos
0,0,0,6,0,0,0,0,3,0,0,1,0,0,0,0,0,15,0,1,5,0,0,0,1,Odyssey
5,2,0,0,0,1,0,0,0,0,0,0,0,2,15,7,0,0,0,3,0,1,0,0,0,Ebony
0,1,0,0,9,0,1,0,0,9,0,0,0,0,0,0,0,0,15,1,6,0,1,0,0,Cosmos
0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,15,10,4,8,0,1,0,0,Odyssey
20,0,0,0,0,20,0,0,0,0,0,0,0,0,15,0,0,0,0,3,4,1,0,0,0,Centaur
0,2,0,2,0,0,1,0,2,0,0,0,0,1,0,15,0,15,0,1,7,0,0,1,0,Ebony
15,0,0,0,4,1,0,0,0,1,0,0,1,0,15,0,0,0,15,1,8,1,0,0,0,Centaur
0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,15,0,0,15,1,9,0,0,1,0,Ebony
21,1,1,0,0,12,1,1,0,0,0,0,0,0,13,15,15,0,0,3,4,1,0,0,0,Centaur
2,0,1,4,0,0,0,0,4,0,0,0,0,0,15,0,0,15,0,4,10,0,0,0,1,Odyssey
0,0,0,1,4,0,0,0,1,2,0,0,1,0,0,0,0,15,15,4,6,0,1,0,0,Cosmos
0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,11,4,7,0,1,0,0,Tokugawa
0,0,2,0,3,0,0,0,0,3,1,0,0,0,0,0,15,0,15,3,6,0,1,0,0,Cosmos
0,0,0,0,10,0,0,0,0,2,0,0,4,0,0,0,0,0,15,1,6,0,1,0,0,Cosmos
6,8,0,0,5,2,8,0,0,5,0,0,0,0,15,15,0,0,15,4,0,0,0,1,0,Cosmos
0,0,0,10,0,0,0,0,3,0,0,3,0,0,0,0,0,15,0,3,8,0,0,0,1,Odyssey
0,0,0,4,2,0,0,0,4,0,0,0,1,0,0,0,0,15,15,3,7,0,0,0,1,Cosmos
2,1,0,0,10,0,0,0,0,4,0,0,3,1,15,15,0,0,15,1,6,0,1,0,0,Cosmos
1,0,0,2,8,1,0,0,1,8,0,0,0,0,15,0,0,15,13,4,7,0,1,0,0,Odyssey
12,8,0,0,0,3,2,0,0,0,0,0,0,2,15,9,0,0,0,2,6,1,0,0,0,Centaur
0,2,3,1,0,0,0,3,1,0,0,0,0,1,15,15,15,15,0,3,9,0,0,1,0,Tokugawa
10,6,8,0,8,1,1,1,0,3,0,0,0,2,0,0,5,0,0,4,8,1,0,0,0,Tokugawa
0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,15,3,8,0,1,0,0,Cosmos
0,9,0,0,0,0,1,0,0,0,0,0,0,3,0,15,0,0,15,4,9,0,0,1,0,Ebony
0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,0,0,15,2,6,0,1,0,0,Cosmos
0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,15,0,0,0,3,6,0,0,1,0,Ebony
5,2,0,0,8,1,0,0,0,6,0,0,1,1,15,15,0,0,15,1,0,0,1,0,0,Cosmos
7,5,6,0,4,1,0,1,0,1,2,0,1,1,0,0,3,0,8,2,5,1,0,0,0,Tokugawa
1,0,0,0,16,1,0,0,0,16,0,0,0,0,15,0,0,0,15,3,7,0,1,0,0,Cosmos
0,3,0,5,0,0,0,0,1,0,0,2,0,2,0,15,0,15,0,1,8,0,0,1,0,Ebony
0,2,0,1,0,0,0,0,1,0,0,0,0,2,0,15,0,15,0,3,7,0,0,0,1,Ebony
0,0,0,0,6,0,0,0,0,2,0,0,2,0,0,15,0,0,15,1,6,0,1,0,0,Cosmos
0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,15,0,14,3,7,0,1,0,0,Tokugawa
0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,10,0,15,15,2,9,0,0,1,0,Centaur
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,4,5,0,0,0,1,Tokugawa
3,7,6,0,11,3,3,4,0,10,1,0,0,0,7,0,15,0,4,4,5,0,1,0,0,Cosmos
0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,15,0,0,0,3,6,0,0,1,0,Ebony
2,2,3,0,0,1,2,0,0,0,1,0,0,0,15,15,15,0,0,1,7,0,0,0,0,Centaur
0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,13,0,15,0,1,9,0,0,0,1,Ebony
0,7,0,0,0,0,4,0,0,0,0,0,0,2,0,15,0,0,0,1,7,0,0,1,0,Ebony
0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,3,6,0,0,0,0,Tokugawa
0,16,1,0,0,0,11,1,0,0,0,0,0,1,0,15,15,0,0,3,5,0,0,1,0,Ebony
0,20,0,0,0,0,6,0,0,0,0,0,0,7,0,15,0,0,0,3,6,0,0,1,0,Ebony
0,3,4,0,3,0,1,0,0,3,1,0,0,0,0,3,10,0,10,3,7,0,1,0,0,Cosmos
1,0,0,0,4,1,0,0,0,2,0,0,1,0,15,0,0,0,15,4,8,0,1,0,0,Centaur
0,0,0,4,5,0,0,0,2,0,0,1,2,0,0,15,0,15,6,3,8,0,1,0,0,Ebony
0,0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,15,4,7,0,1,0,0,Cosmos
5,0,2,4,0,1,0,2,2,0,0,1,0,0,15,0,7,15,0,1,0,1,0,0,0,Odyssey
8,0,0,0,0,8,0,0,0,0,0,0,0,0,13,0,0,0,0,4,6,1,0,0,0,Centaur
0,0,0,0,8,0,0,0,0,6,0,0,1,0,15,0,0,0,15,1,7,0,1,0,0,Cosmos
0,3,3,0,0,0,0,1,0,0,0,0,0,1,0,11,15,0,0,2,6,0,0,1,0,Tokugawa
4,0,0,2,0,2,0,0,2,0,0,0,0,0,15,15,0,15,0,1,7,1,0,0,0,Centaur
4,0,0,0,5,4,0,0,0,0,0,0,2,0,9,0,0,0,15,1,9,0,1,0,0,Cosmos
3,0,0,0,0,1,0,0,0,0,0,0,0,0,9,15,0,0,0,1,5,1,0,0,0,Cosmos
1,0,3,10,0,1,0,1,0,0,1,1,0,0,15,0,15,15,0,4,9,0,0,0,1,Tokugawa
0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,1,7,0,0,0,1,Odyssey
0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,3,4,0,0,0,1,Odyssey
0,0,0,3,4,0,0,0,1,1,0,1,1,0,0,15,0,15,0,1,5,0,1,0,0,Cosmos
0,0,0,1,7,0,0,0,1,5,0,0,1,0,0,0,0,15,15,3,6,0,1,0,0,Cosmos
0,2,0,10,0,0,2,0,6,0,0,2,0,0,0,15,0,15,0,1,6,0,0,0,1,Odyssey
0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,1,Odyssey
0,3,0,1,2,0,0,0,1,2,0,0,0,3,0,15,0,15,15,1,9,0,1,0,0,Ebony
1,0,0,0,2,1,0,0,0,2,0,0,0,0,10,0,0,0,7,3,7,0,1,0,0,Cosmos
4,1,0,0,1,4,1,0,0,1,0,0,0,0,15,15,0,0,15,1,6,0,0,1,0,Cosmos
6,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,2,9,1,0,0,0,Centaur
0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,15,0,15,0,4,6,0,0,0,1,Odyssey
4,0,0,7,0,4,0,0,5,0,0,1,0,0,15,0,0,15,0,1,6,0,0,0,1,Centaur
0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,15,0,0,0,1,5,0,1,0,0,Cosmos
0,0,11,0,0,0,0,3,0,0,1,0,0,0,0,0,15,0,0,1,9,0,0,0,0,Tokugawa
0,4,0,1,2,0,1,0,1,0,0,0,1,3,0,15,0,15,15,3,8,0,0,1,0,Tokugawa
0,10,0,0,0,0,8,0,0,0,0,0,0,2,0,15,0,0,0,3,6,0,0,1,0,Ebony
0,4,0,5,0,0,1,0,1,0,0,2,0,1,0,15,0,15,0,1,8,0,0,0,1,Odyssey
10,2,11,0,9,1,0,5,0,1,2,0,1,1,0,0,9,0,5,3,8,1,0,0,0,Tokugawa
0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,15,0,0,0,1,7,0,0,1,0,Ebony
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,15,0,15,0,3,8,0,0,0,1,Odyssey
9,14,0,3,6,1,0,0,1,1,0,1,0,14,6,12,0,15,0,1,3,0,0,1,0,Odyssey
9,4,2,11,3,5,3,1,8,3,0,0,0,1,15,15,15,15,15,3,6,0,0,0,1,Ebony
5,1,3,0,2,3,0,1,0,0,1,0,1,1,15,15,15,0,15,1,6,1,0,0,0,Cosmos
1,0,0,0,4,1,0,0,0,3,0,0,0,0,7,0,0,0,6,4,6,0,1,0,0,Cosmos
0,2,0,16,0,0,0,0,14,0,0,1,0,0,0,15,0,15,0,3,7,0,0,0,1,Odyssey
0,0,16,0,7,0,0,2,0,1,3,0,2,0,0,0,15,0,15,2,7,0,1,0,0,Tokugawa
0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,1,6,0,0,0,0,Tokugawa
1,2,0,0,0,1,1,0,0,0,0,0,0,1,15,15,0,0,0,1,8,0,0,1,0,Centaur
2,8,0,1,2,0,2,0,0,2,0,0,0,2,0,13,0,15,5,3,8,0,0,1,0,Centaur
0,14,0,0,0,0,8,0,0,0,0,0,0,4,0,15,0,0,0,4,7,0,0,1,0,Ebony
0,1,0,0,7,0,0,0,0,3,0,0,0,1,0,0,0,0,6,4,5,0,1,0,0,Ebony
0,0,0,0,12,0,0,0,0,8,0,0,1,0,0,0,0,0,0,3,6,0,1,0,0,Cosmos
0,0,0,0,6,0,0,0,0,2,0,0,2,0,0,0,0,0,15,4,5,0,1,0,0,Cosmos
0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,1,4,0,0,0,0,Tokugawa
0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,15,0,0,0,1,6,0,0,1,0,Ebony
6,0,0,13,0,0,0,0,7,0,0,2,0,0,5,0,0,15,0,4,6,0,0,0,1,Odyssey
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,4,7,0,0,0,1,Odyssey
0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,3,5,0,0,0,1,Odyssey
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,15,15,1,4,0,0,0,1,Odyssey
0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,15,1,7,0,1,0,0,Cosmos
2,5,0,0,0,0,4,0,0,0,0,0,0,1,6,15,0,0,0,3,7,1,0,0,0,Ebony
4,0,0,3,4,0,0,0,3,2,0,0,1,0,15,0,0,15,15,3,3,1,0,0,0,Centaur
10,0,0,2,0,9,0,0,2,0,0,0,0,0,15,0,0,15,0,4,8,1,0,0,0,Centaur
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,4,0,1,0,0,Cosmos
12,8,12,0,0,0,2,2,0,0,2,0,0,1,15,15,15,0,15,2,9,0,0,0,0,Cosmos
5,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,1,0,0,0,Centaur
1,1,5,0,0,1,0,1,0,0,1,0,0,1,15,15,15,0,0,1,8,0,0,0,0,Tokugawa
0,1,0,4,3,0,1,0,4,0,0,0,1,0,0,0,0,15,0,3,6,0,0,1,0,Odyssey
0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,15,0,0,0,4,5,0,0,1,0,Ebony
10,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,3,8,1,0,0,0,Centaur
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,4,4,0,0,1,0,Ebony
1,0,3,0,0,1,0,3,0,0,0,0,0,0,15,0,15,0,0,3,5,0,0,0,0,Tokugawa
1,0,0,1,0,1,0,0,1,0,0,0,0,0,15,0,0,15,0,1,6,1,0,0,0,Odyssey
2,0,0,1,0,2,0,0,1,0,0,0,0,0,15,0,0,15,0,4,8,1,0,0,0,Cosmos
6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1,5,1,0,0,0,Centaur
0,0,4,0,1,0,0,1,0,1,0,0,0,0,0,15,15,0,15,1,8,0,1,0,0,Odyssey
0,2,0,0,2,0,2,0,0,0,0,0,1,0,0,13,0,0,15,4,7,0,0,1,0,Ebony
0,2,0,12,0,0,0,0,12,0,0,0,0,2,0,7,0,13,0,4,7,0,0,0,1,Odyssey
3,3,0,0,1,1,1,0,0,1,0,0,0,0,15,15,0,0,15,3,7,1,0,0,0,Centaur
0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,15,0,15,0,4,7,0,0,0,1,Ebony
0,0,0,16,0,0,0,0,4,0,0,2,0,0,0,0,0,15,0,2,6,0,0,0,1,Odyssey
0,0,11,0,0,0,0,5,0,0,2,0,0,0,0,0,15,0,0,4,7,0,0,0,0,Tokugawa
0,0,18,0,0,0,0,10,0,0,3,0,0,0,0,0,1,0,0,4,6,0,0,0,0,Tokugawa
1,0,0,6,0,1,0,0,4,0,0,1,0,0,15,0,0,15,0,1,3,0,0,0,1,Odyssey
1,0,0,4,4,1,0,0,2,4,0,1,0,0,15,0,0,15,15,3,6,0,1,0,0,Odyssey
1,11,0,16,0,1,10,0,7,0,0,4,0,1,15,15,0,15,0,3,5,0,0,1,0,Odyssey
0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,4,5,0,0,0,1,Odyssey
5,0,0,4,0,0,0,0,1,0,0,1,0,0,9,0,0,15,0,2,6,0,0,0,1,Odyssey
0,0,0,5,2,0,0,0,3,0,0,1,1,0,0,0,0,15,0,3,7,0,0,0,1,Centaur
5,0,2,1,0,4,0,1,1,0,0,0,0,0,3,0,0,0,0,1,7,1,0,0,0,Tokugawa
0,19,0,2,0,0,8,0,0,0,0,1,0,8,0,15,0,15,0,3,6,0,0,1,0,Ebony
3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,3,6,1,0,0,0,Centaur
2,1,0,0,3,2,0,0,0,3,0,0,0,1,15,15,0,0,15,4,7,0,1,0,0,Cosmos
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,1,10,0,0,1,0,Ebony
0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,1,9,0,0,0,0,Tokugawa
0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,0,0,15,0,4,8,0,0,0,1,Odyssey
8,7,2,0,8,1,3,0,0,2,1,0,0,3,0,0,0,0,1,3,6,0,1,0,0,Cosmos
2,16,0,0,5,2,6,0,0,1,0,0,2,4,15,15,0,0,15,3,7,0,0,1,0,Ebony
0,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0,0,15,0,3,7,0,0,0,1,Odyssey
2,1,0,0,4,0,1,0,0,2,0,0,1,0,5,15,0,0,5,4,6,0,1,0,0,Cosmos
2,0,0,2,0,2,0,0,0,0,0,1,0,0,15,0,0,15,15,3,8,0,0,0,1,Centaur
0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,1,7,0,1,0,0,Cosmos
0,4,0,0,3,0,4,0,0,3,0,0,0,0,0,15,0,0,15,4,6,0,0,1,0,Cosmos
0,0,0,0,5,0,0,0,0,5,0,0,0,0,15,0,0,0,15,3,8,0,1,0,0,Cosmos
0,7,6,0,0,0,3,6,0,0,0,0,0,2,0,15,15,0,0,3,6,0,0,0,0,Tokugawa
0,9,0,0,0,0,1,0,0,0,0,0,0,3,0,15,0,0,0,4,8,0,0,1,0,Ebony
3,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,3,9,1,0,0,0,Centaur
0,0,0,0,7,0,0,0,0,5,0,0,1,0,0,0,0,0,15,1,7,0,1,0,0,Cosmos
8,0,0,0,17,2,0,0,0,5,0,0,5,0,7,0,0,0,15,3,7,1,0,0,0,Centaur
3,0,2,0,0,1,0,1,0,0,0,0,0,0,15,15,15,0,0,1,5,1,0,0,0,Centaur
0,4,0,0,1,0,2,0,0,1,0,0,0,2,0,12,0,0,15,3,8,0,0,1,0,Ebony
0,0,0,6,3,0,0,0,4,0,0,1,1,0,0,15,0,15,15,4,8,0,0,0,1,Odyssey
0,0,0,12,1,0,0,0,10,1,0,0,0,0,0,0,0,15,15,3,6,0,0,0,1,Odyssey
2,1,1,0,0,2,1,1,0,0,0,0,0,0,15,15,15,0,0,3,4,1,0,0,0,Ebony
14,19,0,0,1,1,0,0,0,1,0,0,0,11,15,15,0,0,15,1,5,0,0,1,0,Ebony
7,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,1,0,0,0,Centaur
0,0,0,0,11,0,0,0,0,4,0,0,3,0,0,0,0,0,15,1,4,0,1,0,0,Cosmos
1,1,0,0,1,0,0,0,0,1,0,0,0,1,15,15,0,0,15,1,9,0,0,1,0,Centaur
0,1,2,4,1,0,1,0,2,1,1,1,0,0,15,15,15,15,15,4,5,0,0,0,1,Ebony
0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,1,8,0,0,0,0,Tokugawa
2,1,0,3,5,2,0,0,3,5,0,0,0,1,0,0,0,15,7,1,5,0,1,0,0,Cosmos
2,1,0,0,0,2,0,0,0,0,0,0,0,1,15,15,0,0,0,3,7,1,0,0,0,Centaur
0,1,3,20,5,0,0,1,18,2,0,0,1,1,0,15,15,15,15,4,6,0,0,0,1,Odyssey
0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,4,6,0,0,0,0,Tokugawa
0,1,9,0,5,0,0,5,0,5,0,0,0,1,0,15,15,0,15,3,7,0,1,0,0,Cosmos
13,5,5,1,2,5,4,3,1,2,1,0,0,1,12,9,15,15,0,1,9,1,0,0,0,Centaur
5,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,3,8,1,0,0,0,Centaur
0,6,0,0,0,0,5,0,0,0,0,0,0,1,0,15,0,0,0,3,6,0,0,1,0,Ebony
1,0,0,18,0,1,0,0,4,0,0,6,0,0,0,0,0,15,0,1,7,0,0,0,1,Odyssey
6,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,15,2,9,1,0,0,0,Centaur
0,0,1,1,5,0,0,1,1,5,0,0,0,0,0,0,15,15,15,3,5,0,1,0,0,Cosmos
0,0,0,11,1,0,0,0,9,1,0,1,0,0,0,0,0,15,15,1,6,0,0,0,1,Odyssey
0,0,0,17,0,0,0,0,11,0,0,3,0,0,0,0,0,15,0,3,5,0,0,0,1,Odyssey
8,0,0,1,0,8,0,0,1,0,0,0,0,0,15,0,0,15,0,3,9,1,0,0,0,Centaur
14,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,3,9,1,0,0,0,Centaur
0,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0,15,15,0,3,7,0,0,0,1,Tokugawa
0,8,6,0,0,0,4,1,0,0,2,0,0,3,0,15,15,0,0,4,8,0,0,1,0,Centaur
8,1,0,1,0,4,0,0,1,0,0,0,0,1,15,15,0,15,0,3,7,1,0,0,0,Tokugawa
0,13,0,0,0,0,2,0,0,0,0,0,0,2,0,15,0,0,0,2,6,0,0,1,0,Centaur
0,0,0,9,0,0,0,0,3,0,0,3,0,0,0,0,0,15,0,1,8,0,0,0,1,Odyssey
3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,4,7,1,0,0,0,Centaur
0,11,0,0,0,0,2,0,0,0,0,0,0,5,0,15,0,0,0,3,8,0,0,1,0,Ebony
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,3,7,0,0,0,1,Odyssey
0,0,0,14,0,0,0,0,7,0,0,3,0,0,0,0,0,15,0,3,6,0,0,0,1,Odyssey
0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,15,0,0,0,3,8,0,0,1,0,Ebony
1,17,0,0,0,1,14,0,0,0,0,0,0,1,15,15,0,0,0,4,5,0,0,1,0,Ebony
1,0,7,0,0,1,0,5,0,0,0,0,0,0,0,0,15,0,0,1,7,0,0,0,0,Tokugawa
0,0,0,7,0,0,0,0,1,0,0,3,0,0,0,0,0,15,0,3,9,0,0,0,1,Odyssey
3,0,0,0,4,3,0,0,0,4,0,0,0,0,10,0,0,0,15,4,8,1,0,0,0,Cosmos
1,0,0,5,0,1,0,0,5,0,0,0,0,0,15,0,0,15,0,3,8,0,0,0,1,Odyssey
0,0,0,4,10,0,0,0,2,6,0,1,2,0,0,0,0,15,15,1,6,0,1,0,0,Odyssey
0,4,0,2,0,0,3,0,0,0,0,1,0,1,0,0,0,15,0,4,8,0,0,1,0,Ebony
3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,4,8,0,0,1,0,Odyssey
1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,1,8,1,0,0,0,Centaur
7,0,0,0,0,7,0,0,0,0,0,0,0,0,15,0,0,0,0,4,5,1,0,0,0,Centaur
4,0,0,1,0,4,0,0,1,0,0,0,0,0,9,0,0,15,0,4,6,1,0,0,0,Centaur
5,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,1,0,0,0,Odyssey
2,0,0,11,0,0,0,0,4,0,0,3,0,0,15,15,0,15,0,1,6,0,0,0,1,Odyssey
7,0,0,1,0,1,0,0,1,0,0,0,0,0,15,15,0,15,15,2,5,1,0,0,0,Odyssey
0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,15,0,0,0,3,7,0,0,1,0,Ebony
0,0,0,0,13,0,0,0,0,11,0,0,1,0,0,15,0,0,15,1,5,0,1,0,0,Cosmos
0,0,0,2,7,0,0,0,1,7,0,0,0,0,0,0,0,15,0,3,8,0,1,0,0,Cosmos
8,0,1,0,3,0,0,1,0,1,0,0,1,0,13,0,15,0,11,3,5,1,0,0,0,Cosmos
5,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,15,3,6,1,0,0,0,Centaur
0,0,0,2,2,0,0,0,1,0,0,0,1,0,15,0,0,15,15,1,10,0,1,0,0,Centaur
0,0,0,0,7,0,0,0,0,5,0,0,1,0,0,0,0,0,12,3,6,0,1,0,0,Cosmos
3,2,0,2,0,1,0,0,2,0,0,0,0,1,3,0,0,15,0,4,5,1,0,0,0,Odyssey
1,0,5,0,0,1,0,4,0,0,0,0,0,0,0,0,15,0,0,4,5,0,0,0,0,Tokugawa
0,5,0,0,0,0,3,0,0,0,0,0,0,1,0,15,0,0,0,3,6,0,0,1,0,Ebony
0,1,3,0,1,0,1,3,0,1,0,0,0,0,15,15,15,0,15,3,5,0,0,0,0,Tokugawa
15,2,0,0,0,1,0,0,0,0,0,0,0,0,12,9,0,0,0,2,6,1,0,0,0,Centaur
5,2,1,0,0,0,1,1,0,0,0,0,0,1,15,15,15,0,0,1,4,1,0,0,0,Ebony
10,0,8,0,1,8,0,2,0,1,3,0,0,0,15,0,15,0,15,4,7,1,0,0,0,Centaur
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,3,7,0,0,0,0,Tokugawa
0,20,0,0,0,0,9,0,0,0,0,0,0,4,0,15,0,0,0,3,9,0,0,1,0,Ebony
0,0,0,7,9,0,0,0,4,0,0,1,3,0,15,0,0,15,15,2,9,0,1,0,0,Ebony
0,6,2,0,0,0,2,0,0,0,1,0,0,2,0,15,15,0,0,1,8,0,0,1,0,Tokugawa
0,0,0,7,4,0,0,0,4,0,0,1,1,0,0,0,0,15,15,3,7,0,1,0,0,Cosmos
0,0,0,6,17,0,0,0,4,7,0,1,4,0,0,0,0,15,13,4,8,0,1,0,0,Cosmos
5,0,2,0,0,3,0,2,0,0,0,0,0,0,9,0,15,0,0,4,7,1,0,0,0,Tokugawa
0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,15,15,1,4,0,0,0,1,Odyssey
7,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,1,0,0,0,Centaur
0,5,4,0,5,0,0,0,0,1,1,0,1,0,0,9,15,0,13,2,8,0,1,0,0,Cosmos
0,4,0,0,0,0,3,0,0,0,0,0,0,1,0,15,0,0,15,1,6,0,0,1,0,Ebony
0,6,0,3,0,0,1,0,0,0,0,0,0,3,0,15,0,15,0,4,8,0,0,1,0,Ebony
2,0,2,0,0,1,0,2,0,0,0,0,0,0,15,0,15,0,0,1,4,1,0,0,0,Tokugawa
0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,3,7,1,0,0,0,Centaur
0,0,0,0,15,0,0,0,0,7,0,0,3,0,0,0,0,0,9,1,7,0,1,0,0,Cosmos
0,0,20,0,0,0,0,2,0,0,2,0,0,0,0,0,15,0,0,2,8,0,0,0,0,Tokugawa
0,0,0,3,2,0,0,0,1,0,0,0,1,0,15,0,0,15,15,3,6,0,0,0,1,Odyssey
0,0,0,8,0,0,0,0,3,0,0,2,0,0,0,0,0,15,0,1,6,0,0,0,1,Odyssey
0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,15,1,6,0,1,0,0,Cosmos
0,0,0,0,7,0,0,0,0,2,0,0,1,0,0,15,0,0,5,3,5,0,1,0,0,Cosmos
0,3,0,7,1,0,3,0,7,1,0,0,0,0,0,10,0,15,12,3,5,0,0,1,0,Odyssey
0,0,3,6,0,0,0,1,4,0,1,1,0,0,0,0,0,15,0,1,8,0,0,0,0,Tokugawa
0,0,0,12,18,0,0,0,8,7,0,2,2,0,0,0,0,0,3,4,6,0,1,0,0,Cosmos
1,1,3,0,5,1,0,1,0,1,0,0,2,1,0,15,15,0,9,4,7,0,1,0,0,Tokugawa
4,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,3,6,1,0,0,0,Centaur
0,1,0,0,3,0,1,0,0,3,0,0,0,0,0,15,0,0,15,4,5,0,1,0,0,Cosmos
2,5,1,4,0,2,3,0,4,0,0,0,0,0,15,15,15,15,0,3,6,0,0,1,0,Tokugawa
7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,15,0,0,0,2,6,1,0,0,0,Centaur
1,0,3,3,0,1,0,1,3,0,0,0,0,0,11,0,0,15,0,4,8,0,0,0,1,Odyssey
0,6,0,0,0,0,2,0,0,0,0,0,0,2,0,15,0,0,0,1,8,0,0,1,0,Ebony
0,2,0,0,3,0,2,0,0,3,0,0,0,0,0,9,0,0,10,3,6,0,1,0,0,Ebony
0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,3,6,0,0,0,1,Odyssey
12,0,0,0,5,2,0,0,0,0,0,0,2,0,15,0,0,0,15,2,0,1,0,0,0,Centaur
0,3,12,1,0,0,3,0,1,0,4,0,0,0,0,0,1,0,0,2,9,0,0,0,0,Tokugawa
0,2,1,7,0,0,0,1,2,0,0,2,0,0,0,15,15,15,0,1,7,0,0,0,1,Ebony
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,0,15,1,10,0,1,0,0,Tokugawa
